,Instrument,Date,Price Close,Country of Exchange,Earnings Quality Region,GICS Sub-Industry Name,Company Market Capitalization,Net Income after Minority Interest,Property Plant & Equipment - Net - Total,Revenue from Business Activities - Total,Cash & Short Term Investments,Loans & Receivables - Total,Intangible Assets,Total Assets,Dividends Paid - Cash - Total - Cash Flow,Common Stock Buyback - Net,Shareholders Equity - Common,Capital Expenditures - Total,Debt - Long-Term - Total,Short-Term Debt & Notes Payable
4100,URC.PS,2023-06-30,2.37690627236537,,,,5178108412.31683,256745999.936602,1119538066.35531,2743378313.11744,253027226.082271,431477268.816239,,3052876403.9339,139071129.574785,46954603.6013451,2071954215.89725,168108666.260032,35950337.6324771,417100773.756063
4101,URC.PS,2024-07-01,1.79863005117707,,,,3898026940.77148,217501539.627856,1153206144.61616,2837690208.99523,238143346.085795,449515853.271467,,3255248424.1713,141850058.886946,2244670.89246823,2126443691.90077,152094194.439957,22789439.7703474,481867026.883079
4102,URC.PS,2025-07-01,1.54104328241563,,,,3295514668.63091,203686654.809692,1146350443.24678,2827254992.98527,218300939.527516,384298173.531235,,3076793515.87575,143762161.29028,47816897.9360873,2064414934.15525,104429858.227087,20282183.9830567,354950798.384875
4103,URC.PS,2026-07-01,1.03082742163277,,,,2200590833.15206,177496650.908689,1244648074.13265,2924811422.65267,195941712.823129,406147616.428571,,3113086402.19388,156214580.425242,13690658.8397896,2107096377.21088,112384476.659888,41310110.4931973,398956654.94898
4104,8242.T,2000-06-30,10.6812606152104,Japan,Japan,Food Retail,992024205.20853,26023434.5882878,821031630.170316,3633894010.96515,1222072992.70073,233479318.734793,,2992622871.04623,21469784.3917926,0.0,1037712895.37713,57168598.5064951,411513381.995134,392116788.321168
4105,8242.T,2001-06-29,11.9034250421112,,,,1105530600.78608,19539583.4897371,654532488.114105,3579523002.33025,294516640.253566,192686212.361331,,2319698890.64976,21034959.777217,-18125.7731815743,839366085.578447,102002788.579309,540079239.302694,312091917.591125
4106,8242.T,2002-07-01,14.7931466778103,,,,1373913497.70163,-105083022.007368,560629802.621666,3216291924.78357,310727738.43604,188940786.499925,,2106667168.90161,18594014.9484715,224313.838240932,708497815.277987,57488432.2577474,433968660.5394,247400934.156999
4107,8242.T,2003-07-01,12.22882988525,,,,1147604158.30472,70451528.979435,615585516.832019,3245897666.16378,275417620.622403,323573306.198592,,2040184855.42271,19071378.4419488,1520122.79696705,853658950.22471,98586126.0433009,303993894.683287,102196218.09548
4108,8242.T,2004-07-01,17.3037857802401,,,,1623859085.6325,71844557.8449727,681354306.541339,3410895776.12732,267830423.94015,321369652.791099,,2273431805.10263,20772833.8855464,337048.542976415,1087185881.45022,59089931.4028652,308641856.896221,191828.122002686
4109,8242.T,2005-07-01,12.7293885954704,,,,1194578665.491,84856162.9500979,656933420.48744,3593589084.17877,421850779.717994,248949481.744327,,2485003268.27902,21831337.4099132,717461.792814048,1137678588.10346,79041927.1226178,277112708.936409,205434.681109347
4110,8242.T,2006-06-30,15.5204054880713,,,,1456499276.20379,70101146.120424,564958354.580996,3373960552.7046,415995240.523542,171256161.8222,,2347220805.71137,20724171.1959143,318561.128545224,1177689954.10505,94055173.2029773,186979432.262451,
4111,8242.T,2007-06-29,21.3090790969628,,,,1999732436.44632,69295230.6619679,634971981.660724,3387757325.6706,388164374.25709,190524707.080999,,2400730174.90236,20038205.9773218,282348.760568582,1215792154.865,52397085.1430907,195644421.803362,
4112,8242.T,2008-07-01,13.8776279815216,,,,1434535802.84718,83002600.4382088,810449854.723975,4142374329.19225,610239454.964432,300010019.036169,,3384209998.9981,19674690.4742421,162202012.940995,1642089970.9448,102835391.103762,211992786.293959,
4113,8242.T,2009-07-01,11.6161093280878,,,,1200761739.91096,63763309.761161,884216916.228248,5092319812.86137,409743019.020639,263263860.785107,,3268352893.56536,25795157.1306515,6656169.95312433,1556889923.10805,228398576.48461,416774585.188183,
4114,8242.T,2010-07-01,12.8995433789954,,,,1333430817.00913,32511445.7968623,979306655.253584,5070696798.94397,493045153.006634,240327412.796918,,3688198159.64049,27800735.6465875,150915.199322305,1706291461.58784,210817753.796166,662058634.710036,
4115,8242.T,2011-07-01,15.3408387974762,,,,1585788474.08141,36382103.8500529,1285676488.2742,5441903795.33665,506903187.011425,289861695.730607,,4139350571.25676,30168241.790105,198937.203425828,1820529164.16115,178680715.241704,500829825.616356,
4116,8242.T,2012-06-29,19.9824495424345,,,,2065593582.37433,13395661.2038109,1317864476.38604,6407460318.55472,217767846.358256,301509844.18408,,4049160526.63365,30073702.967496,-142865930.700625,2025268752.26477,295984548.169351,516366710.955429,483150.138905665
4117,8242.T,2013-07-01,18.5248369292524,,,,1914919599.53838,75000291.6922373,1309183565.1343,6352694061.82987,160685847.754539,300541458.753583,,3814874190.46608,29358985.1511387,133065.033647518,1967055950.73787,384545850.420086,460696464.592844,53084.191527763
4118,8242.T,2014-07-01,15.661938534279,,,,1960896584.21986,2954882.03972463,1167593759.08518,5758545994.52444,343075879.445683,349995154.569241,,3660393448.97761,24218053.4742296,219619.611060615,1754850276.18955,113822854.78696,79087120.8450431,48454.3075879446
4119,8242.T,2015-07-01,21.6565164433618,,,,2711426091.20585,105898923.04332,2123651348.65135,7721855883.5262,369472194.472194,406360306.360306,,5260381285.38128,25345910.0292704,31862907.4511491,2095038295.03829,324003540.828552,1129420579.42058,54112554.1125541
4120,8242.T,2016-07-01,13.5498975709687,,,,1696466091.54229,117128685.912626,2251785714.28571,7632076169.02673,431067874.911158,457018479.033404,,5304202203.26937,30838691.9431237,108352.160881245,2243994314.14357,175463822.374767,1110643212.50888,
4121,8242.T,2017-06-30,18.1842456608812,,,,2276692941.94927,132294082.462027,2325022445.68145,8338663120.05246,749515173.280661,441183336.326091,,5750969653.43868,42821164.7527108,37010.5140472868,2373137008.43958,252809568.828504,1133946848.62632,17956545.1607111
4122,8242.T,2018-06-29,15.9859027652268,,,,2001457342.52666,132146696.947865,2641266704.31018,8323463218.23074,631940523.244871,504178430.265387,,6207246376.8116,44584612.5668595,54173.2837993433,2642612460.00376,209524203.974593,1092659514.39864,
4123,8242.T,2019-07-01,11.7218481969935,,,,1467591757.96366,19503446.4931453,2570010826.41646,8361331386.67648,498276795.380729,521950559.36485,,5984617466.61855,44572862.6839181,27063.0617388695,2522546012.26994,306732741.748347,1311836881.99206,72176109.7076868
4124,8242.T,2020-07-01,6.55127489298344,,,,820228762.181277,-120983484.715309,2540360829.53594,8255296579.21788,241402399.330419,519176043.894727,,5458048916.58142,45486110.1469573,18400.5299947238,2274993025.20227,309248507.356326,1231460987.63136,139495954.617316
4125,8242.T,2021-07-01,8.13452914798206,,,,1018454405.13004,-233895215.576108,2361210478.77145,6974098485.87905,451589882.565492,628337850.045167,,5654426377.59711,37908554.5635432,9434.68256932385,2071120144.53478,170192238.868033,1400325203.25203,0.0
4126,8242.T,2022-07-01,7.77424365707523,,,,973346158.709964,87946035.3888936,2476121979.28654,4618654599.80406,285418379.089265,659501890.514549,,5380223573.89446,27554405.1314676,69986229.1344356,1956386651.32336,268844758.505473,1533207299.03008,
4127,8242.T,2023-06-30,10.1856984478936,,,,1275263664.91131,121247186.901339,2283703592.13796,4648640237.68007,441825438.66255,639415618.645982,,5169237141.35101,22795832.9664341,77461424.6190582,1882837563.06951,227314421.395484,1311823179.45628,
4128,8242.T,2024-07-01,15.7200371632084,,,,1968170598.00557,151752887.586006,1935285176.12848,4554318571.05866,452204084.330183,619536051.814156,,4692941642.9846,20055905.4810083,20845671.7072034,1784548278.36891,211872109.611632,1077694798.75752,
4129,8242.T,2025-07-01,13.6024541588231,,,,1703046249.71066,228761230.521343,2126355451.81727,4476207673.4688,370723574.524842,601153717.905969,,4871617205.73525,27792500.1089732,187318693.151194,2005468489.4965,203378332.949575,781153717.905969,
4130,8242.T,2026-07-01,17.2459399606299,,,,2159215758.40305,198944686.804177,1929046688.92949,4518218427.9157,364261861.25638,543582634.994644,,4503238611.30364,34998482.6807522,99655007.7167062,1962012475.5844,170296279.933408,787946569.21429,
4131,2050.SE,2000-01-17,1.06874439828271,Saudi Arabia,Emerging Markets,Packaged Foods & Meats,,,,,,,,,,,,,,
4132,2050.SE,2001-07-01,0.85161027437805,,,,,36705050.7654409,523731200.0,772137663.391689,31190933.3333333,137246133.333333,,1079317600.0,36245897.6655987,,449210133.333333,38080643.5889522,176134666.666667,96974133.3333333
4133,2050.SE,2002-07-01,1.18446187158361,,,,,40858000.826682,490329866.666667,894785471.576978,28952000.0,104141066.666667,,954063200.0,35830415.0518829,,442226666.666667,7993632.05532786,105540533.333333,66767733.3333333
4134,2050.SE,2003-07-01,1.90592751019973,,,,,55348839.5896715,496810218.394176,966311668.702932,28445908.1091171,104840404.255887,,925744380.149863,35819068.6592105,,458038185.648383,46859130.4617176,56033439.1082904,75767312.8716568
4135,2050.SE,2004-07-01,3.18092858883763,,,,678347264.555719,80288038.5048,540393322.844724,1100743805.24893,44364683.6084371,78448574.7046745,,1052579931.20183,75736318.1065071,,493278045.918776,83451496.1815795,37613396.9760806,196980080.531186
4136,2050.SE,2005-06-30,13.2501792901523,,,,2825660113.93431,133964516.284892,849993334.39983,1493840061.33502,70331680.264491,164797099.130806,,1651719191.59601,77164248.3037719,,552139657.654775,283127752.189377,282427878.206154,264534474.484083
4137,2050.SE,2006-07-01,15.3611922752367,,,,3467831019.855,320562147.193976,1044668675.50199,1843106886.58146,70704247.886723,251426628.623237,,2164547878.72323,90321978.2414416,,796008906.429162,263465012.893902,251100503.98656,380152529.265886
4138,2050.SE,2007-07-01,4.83058807460538,,,,1090518460.05008,306285854.462841,795840533.333333,2425749311.82984,771728000.0,279066133.333333,,3006667466.66667,115626918.003731,-637591092.733559,1622279733.33333,367083671.772664,149346933.333333,454162933.333333
4139,2050.SE,2008-07-01,6.10750070700875,,,,1378784960.77395,328329815.949552,937238537.24894,2778611692.95993,89230215.2516604,177005681.363527,,3091409671.65453,149160795.08387,,1908965084.95372,331695798.222356,121773225.574138,350396095.062815
4140,2050.SE,2009-07-01,3.78112637076345,,,,853599589.150864,39722067.7712432,1132875722.92849,3685372816.76234,161212121.212121,245140321.420005,,3876721302.73713,131926935.250337,,1702823752.0322,269283254.367052,297736201.060739,877792436.235708
4141,2050.SE,2010-06-30,5.85541439991467,,,,1321875791.12947,236856839.089335,1476272763.63152,4777765328.64366,290906279.162778,377883482.202373,,4601126249.83336,136796089.541484,,1855920010.66524,337198646.173758,532249566.724437,593835755.232636
4142,2050.SE,2011-06-29,4.55110024134621,,,,1027423309.2985,199090874.291111,1263791200.0,5608120444.22714,153977066.666667,447400000.0,,4741849600.0,166843505.438634,,1872009866.66667,127548608.289698,638615200.0,551875733.333333
4143,2050.SE,2012-07-01,5.92249134206176,,,,1337018569.23821,320632360.048483,1435771425.52397,6718827883.57244,323738467.281745,601799370.700229,,5360081062.34334,132713620.102372,,2059214708.54888,179744371.558082,752358274.225375,734741880.433044
4144,2050.SE,2013-07-01,8.24842924773333,,,,1862105415.46679,373914309.155074,1541196970.90899,7304240082.48487,251515612.084367,474507639.388849,,6223911420.4197,197961316.466918,,2209601898.51479,281510441.944811,963188544.916407,940531424.152735
4145,2050.SE,2014-07-01,11.6268699976003,,,,2802758860.56775,454507048.608511,1701985974.45538,6741210095.5564,363630642.881903,395080926.859185,,6602900034.66389,264819370.592594,,2573387995.62702,331114942.338509,1100279444.31112,942439804.815615
4146,2050.SE,2015-07-01,11.3765370412245,,,,2743636731.10689,552510893.19053,1800414690.0485,7088711888.19322,435614306.273653,393775918.128032,,7036305634.02804,317817892.765003,,2656086029.52934,492302875.050534,1226670486.64783,1056467938.80923
4147,2050.SE,2016-06-30,6.1253771111526,,,,1471150872.63752,477715980.476279,2092940298.50746,6698991949.30472,550925906.183369,358325692.963753,,7189593283.58209,280246913.499753,,2811841417.91045,555041176.867137,1220441364.60554,1194498134.32836
4148,2050.SE,2017-06-22,8.44785071721858,,,,2031494307.19237,-96879362.4290967,2124036046.60463,7021752250.9938,374545551.497054,496169781.64076,,6742047084.54422,223124115.727134,,2190797451.14245,337221047.614737,1241955901.56504,970706534.780174
4149,2050.SE,2018-07-01,6.19837438604912,,,,1494398226.92204,273499833.975906,2016392896.18944,6354832848.16274,346155302.525266,433799365.350257,,6223122050.07866,2109613.1177333,,2354301485.29373,179424849.010562,1010156795.81878,797044612.143676
4150,2050.SE,2019-07-01,5.40414330026667,,,,1302912936.99535,-138752138.097806,1800845930.31006,5816551861.94567,248596603.481831,439464928.41718,,5932563118.18497,140347689.030542,,1900195419.76592,105167977.380428,1199183129.38228,680285531.472447
4151,2050.SE,2020-07-01,7.21110143146667,,,,1738562877.25674,126824606.05075,2887897515.19676,5707926940.59524,257825530.553482,453101738.29583,,7107206729.2311,641549.107831936,,2023632291.77775,99569968.0795004,2095801162.41868,773026554.335075
4152,2050.SE,2021-07-01,7.18523836550768,,,,1731217930.01854,242745609.898365,2702916166.86659,5783969407.20742,292195121.95122,437178195.388511,,7212683993.06944,42649627.7170953,,2194360122.61762,123522809.928366,2182442489.6708,500372650.939624
4153,2050.SE,2022-06-30,5.6188006607319,,,,1354665805.70244,59157877.8522969,2447037934.89264,6577347705.15642,373450636.688156,586855985.934253,,7604539133.67787,107266129.864236,,2152110661.19665,127629937.330129,2244434439.7677,743941339.442698
4154,2050.SE,2023-06-22,6.96682853235224,,,,1679668846.54443,197833357.271958,2410403779.61139,7472421591.26824,393665158.371041,628466861.857865,,7869216928.40032,28700209.1493867,,2197155177.00293,229959383.707911,1926668618.57865,962684588.767634
4155,2050.SE,2024-07-01,7.78500256690479,,,,1876927810.05169,239699277.763845,2423238572.72388,6437632680.7529,526550482.69241,611572083.844472,,7983662595.33842,102627496.953874,0.0,2239358099.09862,242643053.654619,2078228438.85007,933398047.895888
4156,2050.SE,2025-07-01,7.23694736280732,,,,2171084208.8422,2658389086.46715,2261513707.74554,6393038031.35517,803796380.090498,765277881.288262,,5694501463.93399,675107.276667907,-1599148701.14783,1229792387.54325,206391195.341025,850737556.561086,829861857.865318
4157,2050.SE,2026-07-01,7.78695073235686,,,,2336085219.70706,233123977.087531,2373671581.30482,6952982293.10213,263934465.566428,713284186.951769,,5460328205.40166,910409.350839622,0.0,1470666009.01165,228868646.470224,918783960.327406,502632841.869518
4158,GNC.L,2000-06-30,0.029847257443162,United Kingdom,Developed Europe,Packaged Foods & Meats,614567268.036569,70930278.5810671,194504921.044115,952006121.300274,121215283.938502,134375293.540549,,847578094.830557,23039590.4420865,-99351.4033688118,298155782.618231,42054345.1430917,260500140.899464,16906891.5491588
4159,GNC.L,2001-06-29,0.024466292244748,,,,504159557.23743,-839849.861493277,,875543963.832536,,141110453.248022,,798942215.0741,22124100.148752,-311198.682860622,261925928.544289,33038282.5259856,,
4160,GNC.L,2002-07-01,0.031866980292094,,,,657615418.472129,-3660897.93813009,,1599707446.10381,,277165720.327014,,1679695773.82634,21016364.7667511,,244228543.305286,61976440.531204,302423419.400115,
4161,GNC.L,2003-07-01,0.037629024954281,,,,762556956.939424,9302170.02986111,327742036.717409,1632623118.20783,101263141.377688,157753412.835398,,1387326416.13055,21731690.8761939,-1612339.41095854,266652283.069193,42805040.4325343,652074180.134952,0.0
4162,GNC.L,2004-07-01,0.043112030296414,,,,882273828.089631,34078192.6326704,319485867.670006,1593339085.06383,118718454.620532,124779755.896111,,1500529962.37497,14858312.6076708,-280100.659822285,336664907.772784,55771393.9280535,200453106.359549,37316463.24677
4163,GNC.L,2005-07-01,3.40325257932986,,,,1014292083.79759,-20501326.8482589,333611929.307813,1759104566.02649,105888561.610213,144853951.89004,,1533367697.5945,22585754.0767661,-1630815.00198789,359579037.800686,63500847.2362748,580884879.725081,0.0
4164,GNC.L,2006-06-30,3.68434984456925,,,,1113756763.28318,-52664783.3768101,547591781.744687,1405894195.23513,89137756.820473,150513640.956542,,1479900639.9461,23458576.197314,-924657.606560282,232755136.409566,72997075.6718872,580801616.705956,
4165,GNC.L,2007-06-29,6.11291442229411,,,,1869172527.54569,-561348.28939531,596128991.383687,1448652818.81046,100731120.121649,254035732.387225,,1541202483.52761,21506040.8236513,-1456304.88234224,227284591.991894,58995735.5714212,549489356.310188,
4166,GNC.L,2008-07-01,2.07730447651248,,,,643663907.796955,136914202.530478,559658636.830679,1685219411.76426,168739296.72338,238491836.9677,,1770918483.84519,24418708.9982636,-1195600.4242432,380315960.726102,64788509.7521499,514322411.234167,
